id,entity:miniseq_id,biosample_accession,submission_id,amrfinderplus_amr_genes,ts_mlst_predicted_st,gambit_predicted_taxon,city,received_date,Provider,collection_date,dataset,est_coverage,genome_length,kleborate_bla_resistance_genes,kleborate_key_resistance_genes,kleborate_mlst_sequence_type,r1_mean_q,read1,run_id,seq_platform,serotypefinder_serotype,collected_by,contigs_fastg,contigs_lastgraph,design_description,filetype,geo_loc_name,host,host_disease,instrument_model,isolate,isolation_source,isolation_type,lat_lon,library_ID,library_layout,library_selection,library_source,library_strategy,organism,platform,title,jared_notes
21-00436328,21-00436328,SAMN22045087,,"mdsB,mdsA",ST694,Salmonella enterica,Reno,2021-09-27,Renown,2021-09-21,CL2021-00436328-NV-MN01149-211001,56.95,4615702,,,,35.7,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/d21e3fe9-ede2-4058-805f-9afaf5bd0b5b/basespace_fetch/ad0e139d-5951-4eb7-ac7a-f0cd626f6170/call-fetch_bs/436328_R1.fastq.gz,NV-MN01149-211001,ILLUMINA,,,,,,,,,,,,,,,,,,,,,,,
21-00447109,21-00447109,SAMN22513196,,"blaEC,acrF,emrD,mdtM",ST6102,Escherichia coli,Fallon,2021-10-07,Banner Churchill,2021-09-27,CL2021-00447109-NV-MN01149-211021,86.88,5008451,AmpC1*,,,35.94,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/2382a9ed-3f75-4e59-9b50-273e3cf60baa/basespace_fetch/3ae688d0-d61c-4081-ac92-240fd615d0c0/call-fetch_bs/447109_R1.fastq.gz,NV-MN01149-211028,ILLUMINA,O83:H4,,,,,,,,,,,,,,,,,,,,,,
21-00450717,21-00450717,SAMN22513055,,blaOXA-603,ST52,Campylobacter jejuni,Phoenix,2021-10-13,LabCorp,2021-10-05,CL2021-00450717-NV-MN01149-211021,58.01,1604472,OXA-450*,,,36,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/2382a9ed-3f75-4e59-9b50-273e3cf60baa/basespace_fetch/6e6b6e97-db51-4922-b89c-40c481f083ed/call-fetch_bs/450717_R1.fastq.gz,NV-MN01149-211028,ILLUMINA,,,,,,,,,,,,,,,,,,,,,,,
21-00455247,21-00455247,SAMN22513204,,No AMR genes detected by NCBI-AMRFinderPlus,ST1264,Salmonella,South Lake Tahoe,2021-10-17,Barton Memorial,2021-10-11,CL2021-00455247-NV-MN01149-211021,63.32,4716439,,,,35.88,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/2382a9ed-3f75-4e59-9b50-273e3cf60baa/basespace_fetch/aa132abf-465f-4d00-81db-6bad7d23ded3/call-fetch_bs/455247_R1.fastq.gz,NV-MN01149-211021,ILLUMINA,,,,,,,,,,,,,,,,,,,,,,,
21-00459238,21-00459238,SAMN22821063,,"acrF,emrD,blaEC,mdtM",ST2618,Escherichia coli,Carson City,2021-10-21,Nevada State Health Division,2021-10-20,CL2021-00459238-NV-MN01149-211021,89.03,5307770,AmpC1*,,,35.55,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/4341b7e6-b5e2-4b4d-a7e4-c4e4636279a9/basespace_fetch/6d45172d-3c9b-42ac-b1ed-c31c671de259/call-fetch_bs/459238_R1.fastq.gz,NV-MN01149-211028,ILLUMINA,O1:H7,,,,,,,,,,,,,,,,,,,,,,
21-00459387,21-00459387,SAMN22821062,,"emrD,acrF,blaEC,mdtM",ST16,Escherichia coli,Phoenix,2021-10-21,Laboratory Corporation of America,2021-10-14,CL2021-00459387-NV-MN01149-211021,96.38,5201064,AmpC1*,,,35.54,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/4341b7e6-b5e2-4b4d-a7e4-c4e4636279a9/basespace_fetch/89785cfb-d49d-4aeb-81a1-56ec02767180/call-fetch_bs/459387_R1.fastq.gz,NV-MN01149-211028,ILLUMINA,O111:H8,,,,,,,,,,,,,,,,,,,,,,
21-00461023,21-00461023,SAMN22821064,,"emrD,acrF,blaEC,blaTEM-1",ST538,Escherichia coli,Reno,2021-10-25,VA Medical Center,2021-10-22,CL2021-00461023-NV-MN01149-211021,64.93,5241775,TEM-1D.v1^,,,35.57,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/4341b7e6-b5e2-4b4d-a7e4-c4e4636279a9/basespace_fetch/ca642a82-e593-4aa1-88eb-9713e0ee1965/call-fetch_bs/461023_R1.fastq.gz,NV-MN01149-211028,ILLUMINA,O129/O13/O135:H4,,,,,,,,,,,,,,,,,,,,,,
21-00461173,21-00461173,SAMN23285028,,blaOXA-193,ST467,Campylobacter jejuni,Reno,2021-10-25,Renown Regional Medical Center,2021-10-21,CL2021-00461173-NV-MN01149-211115,108.37,1629427,OXA-450*,,,35.96,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/99aaee3c-6905-4739-b4fa-cda209c167b3/basespace_fetch/3a3e8ced-6ced-4fed-9e49-11e7f27a58d8/call-fetch_bs/461173_R1.fastq.gz,NV-MN01149-211116,ILLUMINA,,,,,,,,,,,,,,,,,,,,,,,
21-00463578,21-00463578,SAMN30469474,,"emrD,acrF,blaEC,mdtM",ST16,Escherichia coli,Phoenix,2021-10-27,Laboratory Corporation of America,2021-10-20,CL2021-00463578-NV-MN01149-211102,105.27,5197707,,,,35.54,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/df3cf7fd-cefc-4fbd-b627-527011e3bab8/basespace_fetch/7edc80c2-4cc9-480a-baa3-048d4ef10d4e/call-fetch_bs/CL2021-00463578_R1.fastq.gz,NV-MN01149-211102,ILLUMINA,O111:H8,,,,,,,,,,,,,,,,,,,,,,
21-00469876,21-00469876,SAMN23493072,,No AMR genes detected by NCBI-AMRFinderPlus,No ST predicted,Salmonella,Reno,2021-11-08,VA Medical Center,2021-11-03,CL2021-00469876-NV-MN01149-211115,54.4,4720264,,,,35.7,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/99aaee3c-6905-4739-b4fa-cda209c167b3/basespace_fetch/aaa2960f-3b2d-489c-be15-eba0be187a92/call-fetch_bs/469876_R1.fastq.gz,NV-MN01149-211117,ILLUMINA,,,,,,,,,,,,,,,,,,,,,,,
21-00469877,21-00469877,SAMN23309301,,"mdsA,mdsB,tet(A),aph(6)-Id,aph(3'')-Ib",ST33,Salmonella enterica,Reno,2021-11-08,Renown Regional Medical Center,2021-11-03,CL2021-00469877-NV-MN01149-211115,103.86,4679289,,,,35.88,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/99aaee3c-6905-4739-b4fa-cda209c167b3/basespace_fetch/bb5b2332-8294-4c83-869c-c054c02f31d3/call-fetch_bs/469877_R1.fastq.gz,NV-MN01149-211116,ILLUMINA,,,,,,,,,,,,,,,,,,,,,,,
21-00472923,21-00472923,SAMN23284712,,"lin,fosX",ST321,Listeria monocytogenes,Reno,2021-11-12,Saint Mary's Hospital,2021-11-07,CL2021-00472923-NV-MN01149-211115,67.79,2995043,,,,35.8,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/99aaee3c-6905-4739-b4fa-cda209c167b3/basespace_fetch/1c68f0d8-60a4-46eb-a7cb-7be199ae8be7/call-fetch_bs/472923_R1.fastq.gz,NV-MN01149-211116,ILLUMINA,,,,,,,,,,,,,,,,,,,,,,,
21-00472960,21-00472960,SAMN23309302,,"mdsB,mdsA",ST11,Salmonella enterica,Reno,2021-11-12,Renown Regional Medical Center,2021-11-10,CL2021-00472960-NV-MN01149-211115,56.64,4672637,,,,35.84,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/99aaee3c-6905-4739-b4fa-cda209c167b3/basespace_fetch/fb811bee-c39b-4993-895f-63f1992bbb16/call-fetch_bs/472960_R1.fastq.gz,NV-MN01149-211116,ILLUMINA,,,,,,,,,,,,,,,,,,,,,,,
21-00472961,21-00472961,SAMN23493071,,"mdsB,mdsA",ST699,Salmonella enterica,Reno,2021-11-12,Renown Regional Medical Center,2021-11-08,CL2021-00472961-NV-MN01149-211115,114.35,4752013,,,,35.89,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/99aaee3c-6905-4739-b4fa-cda209c167b3/basespace_fetch/148bb2ee-f5b8-4caa-bdb4-22f306e1cb0f/call-fetch_bs/472961_R1.fastq.gz,NV-MN01149-211116,ILLUMINA,,,,,,,,,,,,,,,,,,,,,,,
21-00473675,21-00473675,SAMN23299035,,"mdtM,blaEC,emrD,acrF",ST11,Escherichia coli,RENO,2021-11-12,Concentra Medical Centers,2021-11-12,CL2021-00473675-NV-MN01149-211116,145.91,5409103,AmpC1*,,,35.71,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/99aaee3c-6905-4739-b4fa-cda209c167b3/basespace_fetch/34a71af6-6b8e-49e8-85b9-07330a656846/call-fetch_bs/473675_R1.fastq.gz,NV-MN01149-211117,ILLUMINA,O157:H7,,,,,,,,,,,,,,,,,,,,,,
21-00474687,21-00474687,SAMN23309303,,"mdsB,mdsA",ST11,Salmonella enterica,Fallon,2021-11-15,Banner Churchill Community Hospital,2021-11-11,CL2021-00474687-NV-MN01149-211116,108.82,4738623,,,,35.73,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/99aaee3c-6905-4739-b4fa-cda209c167b3/basespace_fetch/62086780-00f9-4e59-88e4-7fc49ee4b986/call-fetch_bs/474687_R1.fastq.gz,NV-MN01149-211117,ILLUMINA,,,,,,,,,,,,,,,,,,,,,,,
21-00477940,21-00477940,SAMN23493070,,"mdsA,mdsB,blaTEM-1",ST11,Salmonella enterica,Reno,2021-11-22,Renown Regional Medical Center,2021-11-17,CL2021-00477940-NV-MN01149-211124,194.18,4734615,,,,35.49,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/6e9528ae-5290-4ea4-8281-ff5b4a75b0fe/basespace_fetch/48a29234-5abe-4275-8fb5-bbd376d75d38/call-fetch_bs/CL2021-00477940_R1.fastq.gz,NV-MN01149-211124,ILLUMINA,,,,,,,,,,,,,,,,,,,,,,,
21-00477941,21-00477941,SAMN23493069,,"mdsA,mdsB",ST22,Salmonella enterica,Reno,2021-11-22,Renown Regional Medical Center,2021-11-17,CL2021-00477941-NV-MN01149-211124,119.65,4778757,,,,35.42,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/6e9528ae-5290-4ea4-8281-ff5b4a75b0fe/basespace_fetch/09739be9-0cd2-47c6-8731-d06d39468c53/call-fetch_bs/CL2021-00477941_R1.fastq.gz,NV-MN01149-211124,ILLUMINA,,,,,,,,,,,,,,,,,,,,,,,
21-00479903,21-00479903,SAMN23705589,,blaOXA,ST3647,Campylobacter jejuni,Phoenix,2021-11-30,Laboratory Corporation of America,2021-11-23,CL2021-00479903-NV-MN01149-211202,342.34,1612452,,,,35.59,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/7fcbeadf-8400-4631-bf5d-3ec06b6e9a95/basespace_fetch/15589a26-255b-4474-9136-c97ca00170c1/call-fetch_bs/CL2021-00479903_R1.fastq.gz,NV-MN01149-211203,ILLUMINA,,,,,,,,,,,,,,,,,,,,,,,
21-00482604,21-00482604,SAMN25159310,,"mdsA,mdsB",ST423,Salmonella enterica,Reno,2021-12-06,Renown Regional Medical Center,2021-11-30,482604-NV-MN01149-211202,46.8,4758912,,,,35.76,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/b204056c-d7d2-4ad8-832f-18b5096aa9db/basespace_fetch/0bab9c22-cc09-4ec3-b985-69e1ddc41bf3/call-fetch_bs/cacheCopy/482604_R1.fastq.gz,NV-MN01149-211224,ILLUMINA,,,,,,,,,,,,,,,,,,,,,,,
21-00482933,21-00482933,SAMN25159682,,"blaEC,mdtM,sul2,aph(3'')-Ib,aph(6)-Id,tet(A),floR,dfrA1,aadA1,sul1,acrF,emrD",ST11,Escherichia coli,Sparks,2021-12-07,Northern Nevada Medical Center,2021-12-04,482933-NV-MN01149-211202,27.96,5382857,,,,35.73,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/b204056c-d7d2-4ad8-832f-18b5096aa9db/basespace_fetch/b75baa3c-ee2b-40c2-a124-4c62ea914cec/call-fetch_bs/cacheCopy/482933_R1.fastq.gz,NV-MN01149-211224,ILLUMINA,O157:H7,,,,,,,,,,,,,,,,,,,,,,
21-00487232,21-00487232,SAMN24838680,,"mdsB,mdsA,fosA7",ST2269,Salmonella enterica,Fallon,2021-12-17,Banner Churchill Community Hospital,2021-12-14,487232-NV-MN01149-211202,53.33,4540190,,,,35.8,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/16520783-c4eb-4090-bdd2-437121d147f4/basespace_fetch/6fc05ddd-6966-41b7-bc1b-7ccb04e300ef/call-fetch_bs/21-00487232_R1.fastq.gz,NV-MN01149-211224,ILLUMINA,,,,,,,,,,,,,,,,,,,,,,,
21-00487531,21-00487531,SAMN25601343,,No AMR genes detected by NCBI-AMRFinderPlus,No ST predicted,Salmonella,Elko,2021-12-20,Northeastern Nevada Regional Hospital,2021-12-15,CL2021-00487531-NV-MN01149-220201,97.58,4629730,,,,35.45,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/9f681b75-d55b-431b-ad6a-d6b29aa6c398/basespace_fetch/7e466e69-1baa-48ce-a0ca-8e2ebddd5513/call-fetch_bs/CL2021-00487531_R1.fastq.gz,NV-MN01149-220201,ILLUMINA,,,,,,,,,,,,,,,,,,,,,,,
21-00488171,21-00488171,SAMN25159309,,"mdsB,mdsA",ST816,Salmonella enterica,Carson City,2021-12-22,Carson - Tahoe Regional Healthcare,2021-12-18,CL2021-00488171-NV-MN01149-211202,75.27,4590636,,,,35.99,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/54b9c283-26da-4469-96ae-ccad10ac57da/basespace_fetch/0cb18be8-6db0-44ea-af3e-3c1c7d8552d0/call-fetch_bs/CL2021-00488171_R1.fastq.gz,NV-MN01149-220120,ILLUMINA,,,,,,,,,,,,,,,,,,,,,,,
22-00020994,22-00020994,,,No AMR genes detected by NCBI-AMRFinderPlus,No ST predicted,Campylobacter,Phoenix,2022-01-20,Laboratory Corporation of America,2022-01-13,CL2022-00020994-NV-MN01149-220201,76.07,1602637,,,,35.47,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/9f681b75-d55b-431b-ad6a-d6b29aa6c398/basespace_fetch/7612d304-2bc2-4dfc-8a9a-2ad69a75b998/call-fetch_bs/CL2022-00020994_R1.fastq.gz,NV-MN01149-220201,ILLUMINA,,not collected,,,not collected,fastq,USA: Nevada,Homo sapiens,not collected,Illumina MiniSeq,not collected,human,Clinical,not collected,NV_NSPHL_0000449,paired,RANDOM,GENOMIC,WGS,Campylobacter lari,ILLUMINA,WGS of HAIs,
22-00032938,22-00032938,SAMN25869675,,"emrD,blaEC,mph(A),sul1,aadA5,dfrA17,aph(6)-Id,aph(3'')-Ib,sul2,blaTEM-1,qnrS1,catA1,blaCTX-M-15,sat2,dfrA1,tet(B),dfrA8,blaOXA-1,aadA1",ST245,Shigella flexneri,Phoenix,2022-02-02,Laboratory Corporation of America,2022-01-26,32938-NV-MN01149-220201,228.02,4601163,,,,35.68,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/05f98968-61bf-4060-8a02-4559e2dd05a9/basespace_fetch/de698b0d-6b7b-4283-b507-880b9951ac37/call-fetch_bs/CL2022-00032938_R1.fastq.gz,NV-NM01149-220210,ILLUMINA,O13/O129/O135:H14,,,,,,,,,,,,,,,,,,,,,,
22-00034380,22-00034380,SAMN25870386,,"mdsA,mdsB",ST14,Salmonella enterica,Phoenix,2022-02-04,Laboratory Corporation of America,2022-01-28,34380-NV-MN01149-220201,56.06,4737895,,,,35.57,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/05f98968-61bf-4060-8a02-4559e2dd05a9/basespace_fetch/bccebc81-052e-4bb2-85e5-b42831fa0da2/call-fetch_bs/CL2022-00034380_R1.fastq.gz,NV-NM01149-220210,ILLUMINA,,,,,,,,,,,,,,,,,,,,,,,
22-00034821,22-00034821,SAMN25869408,,"acrF,emrD,mdtM,blaEC",ST21,Escherichia coli,Phoenix,2022-02-07,Laboratory Corporation of America,2022-02-01,34821-NV-MN01149-220201,56.22,5439205,AmpC1*,,,35.22,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/05f98968-61bf-4060-8a02-4559e2dd05a9/basespace_fetch/58a62a01-05d5-4bc1-81b1-eeb2fc77e0ec/call-fetch_bs/CL2022-00034821_R1.fastq.gz,NV-NM01149-220210,ILLUMINA,O26:H11,,,,,,,,,,,,,,,,,,,,,,
22-00035644,22-00035644,SAMN26419346,,No AMR genes detected by NCBI-AMRFinderPlus,ST403,Campylobacter jejuni,Reno,2022-02-08,Saint Mary's Hospital,2022-02-03,35644-NV-MN01149-220301,55.98,1738308,,,,35.53,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/b828377e-db63-4924-97fd-d9e10d47e9e0/basespace_fetch/59599649-721a-4a15-83b1-9eade85ed966/call-fetch_bs/22-00035644_R1.fastq.gz,NV-MN01149-220302,ILLUMINA,,,,,,,,,,,,,,,,,,,,,,,
22-00041515,22-00041515,SAMN26419345,,blaOXA-193,ST222,Campylobacter jejuni,Reno,2022-02-22,Saint Mary's Hospital,2022-02-14,41515-NV-MN01149-220301,83.96,1708680,,,,35.67,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/b828377e-db63-4924-97fd-d9e10d47e9e0/basespace_fetch/a101331c-bbf8-4d6a-b794-bdad6a64b5c7/call-fetch_bs/22-00041515_R1.fastq.gz,NV-MN01149-220302,ILLUMINA,,,,,,,,,,,,,,,,,,,,,,,
22-00041519,22-00041519,SAMN26419344,,blaOXA-193,ST41,Campylobacter jejuni,Reno,2022-02-22,Renown Regional Medical Center,2022-02-17,41519-NV-MN01149-220301,29.85,1690440,,,,35.69,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/b828377e-db63-4924-97fd-d9e10d47e9e0/basespace_fetch/9ab895a8-6269-45b0-a514-10256d517b32/call-fetch_bs/22-00041519_R1.fastq.gz,NV-MN01149-220302,ILLUMINA,,,,,,,,,,,,,,,,,,,,,,,
22-00042834,22-00042834,SAMN26419343,,blaOXA-184,ST51,Campylobacter jejuni,Phoenix,2022-02-25,Laboratory Corporation of America,2022-02-16,42834-NV-MN01149-220301,27.06,1666014,,,,35.75,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/b828377e-db63-4924-97fd-d9e10d47e9e0/basespace_fetch/70135c57-e701-4b84-81f2-1703e7bc1491/call-fetch_bs/22-00042834_R1.fastq.gz,NV-MN01149-220302,ILLUMINA,,,,,,,,,,,,,,,,,,,,,,,
22-00043156,22-00043156,SAMN26542645,,"mdsA,mdsB",ST11,Salmonella enterica,Reno,2022-02-28,Renown Regional Medical Center,2022-02-23,43156-NV-MN01149-211202,81.61,4695533,,,,33.84,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/adf9dfb8-7518-4fd5-bbf6-ba93b266ff37/basespace_fetch/01169a9b-432a-473d-b6b8-29259b06691c/call-fetch_bs/CL2022-00043156_R1.fastq.gz,NV-MN01149-220308,ILLUMINA,,,,,,,,,,,,,,,,,,,,,,,
22-00044244,22-00044244,SAMN26542644,,"mdsA,mdsB,tet(M),aadA25,dfrA12,tet(B),aph(6)-Id,aph(3'')-Ib,sul2,floR,qnrB19,blaTEM-1",ST34,Salmonella enterica,Sparks,2022-03-02,Northern Nevada Medical Center,2022-02-27,44244-NV-MN01149-211202,60.58,5073759,,,,33.69,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/adf9dfb8-7518-4fd5-bbf6-ba93b266ff37/basespace_fetch/bf4d208a-2f8e-40c0-b7e5-eaf874670443/call-fetch_bs/CL2022-00044244_R1.fastq.gz,NV-MN01149-220308,ILLUMINA,,,,,,,,,,,,,,,,,,,,,,,
22-00044595,22-00044595,SAMN26677311,,"fosX,lin",ST689,Listeria monocytogenes,Reno,2022-03-04,Saint Mary's Hospital,2022-02-28,CL2022-00044595-NV-MN01149-220314,143.76,2954735,,,,35.55,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/9f4e304e-2139-4687-b4a1-bd8ec108b3b9/basespace_fetch/02e259ba-edc5-4abc-9aa3-98b2461194b6/call-fetch_bs/22-00044595_R1.fastq.gz,NV-MN01149-220314,ILLUMINA,,,,,,,,,,,,,,,,,,,,,,,
22-00044845,22-00044845,SAMN26898502,,"mdsA,mdsB",ST588,Salmonella enterica,Reno,2022-03-07,Renown Regional Medical Center,2022-03-01,22-00044845-NV-MN01149-220322,51.57,4870154,,,,35.84,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/6111c530-ec84-4039-8c76-ef3662d7dbdd/basespace_fetch/de68601d-75f9-408e-bbb4-5fc4daa801c6/call-fetch_bs/22-00044845_R1.fastq.gz,NV-MN01149-220322,ILLUMINA,,,,,,,,,,,,,,,,,,,,,,,
22-00044852,22-00044852,SAMN27480511,,"acrF,blaEC,mdtM,emrD",ST17,Escherichia coli,,,,,CL2022-00044852-NV-MN01149-220407,144.35,5485163,,,,35.37,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/fd9438ce-0f51-47b4-b247-017ae2d6c666/basespace_fetch/a9ba690b-b4c0-47d3-a6e0-74ae6c3a1ba0/call-fetch_bs/22-00044852_R1.fastq.gz,NV-MN01149-220407,ILLUMINA,O103:H2,,,,,,,,,,,,,,,,,,,,,,
22-00046139,22-00046139,SAMN26898013,,tet(O),ST464,Campylobacter jejuni,,,,,22-00046139-NV-MN01149-220322,33.39,1700040,,,,35.76,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/6111c530-ec84-4039-8c76-ef3662d7dbdd/basespace_fetch/ee313e81-1740-4b42-80cc-ddf2a47e15b6/call-fetch_bs/22-00046139_R1.fastq.gz,NV-MN01149-220322,ILLUMINA,,,,,,,,,,,,,,,,,,,,,,,
22-00046709,22-00046709,SAMN26898012,,"blaOXA-193,tet(O)",ST982,Campylobacter jejuni,,,,,22-00046709-NV-MN01149-220322,35.3,1687437,,,,35.7,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/6111c530-ec84-4039-8c76-ef3662d7dbdd/basespace_fetch/4ce11b6f-22aa-4132-8a22-b371a3bae3cd/call-fetch_bs/22-00046709_R1.fastq.gz,NV-MN01149-220322,ILLUMINA,,,,,,,,,,,,,,,,,,,,,,,
22-00048582,22-00048582,SAMN27288252,,blaOXA-193,ST982,Campylobacter jejuni,,,,,CL2022-00048582-NV-MN01149-220401,36.38,1663062,,,,35.36,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/ad1abb40-0197-430e-91a6-a12cff66d584/basespace_fetch/f7bef4d7-486b-48d3-93b0-d19cf97c44e6/call-fetch_bs/22-00048582_R1.fastq.gz,NV-MN01149-220401,ILLUMINA,,,,,,,,,,,,,,,,,,,,,,,
22-00048693,22-00048693,SAMN27288372,,"mdsB,mdsA,blaCMY-2,floR,tet(A),aph(6)-Id,aph(3'')-Ib,sul2",ST10,Salmonella enterica,,,,,CL2022-00048693-NV-MN01149-220401,70.83,4972852,,,,35.05,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/ad1abb40-0197-430e-91a6-a12cff66d584/basespace_fetch/e955a8db-86b5-4cb4-8819-d16d04220c8b/call-fetch_bs/22-00048693_R1.fastq.gz,NV-MN01149-220401,ILLUMINA,,,,,,,,,,,,,,,,,,,,,,,
22-00048694,22-00048694,SAMN27480475,,"blaOXA-193,tet(O)",ST21,Campylobacter jejuni,,,,,CL2022-00048694-NV-MN01149-220407,78.09,1704616,,,,35.42,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/fd9438ce-0f51-47b4-b247-017ae2d6c666/basespace_fetch/2b29b6b8-3764-442d-880f-44c7f500025f/call-fetch_bs/22-00048694_R1.fastq.gz,NV-MN01149-220407,ILLUMINA,,,,,,,,,,,,,,,,,,,,,,,
22-00049493,22-00049493,SAMN27547894,,No AMR genes detected by NCBI-AMRFinderPlus,No ST predicted,Campylobacter upsaliensis,,,,,CL2022-00049493-NV-MN01149-220411,184.27,1562656,,,,36.32,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/d8f14c53-8333-44e8-8975-b2daa871a05e/basespace_fetch/0632b648-a752-47f7-9a64-01ceb6320715/call-fetch_bs/22-00049493_R1.fastq.gz,NV-MN01149-220411,ILLUMINA,,,,,,,,,,,,,,,,,,,,,,,
22-00049506,22-00049506,SAMN27597623,,"mdsB,mdsA,fosA7.2",ST13,Salmonella enterica,,,,,CL2022-00049505-NV-MN01149-220414,68.89,4898634,,,,35.97,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/e852a970-c21f-4076-b58e-c5cc0eadb7e6/basespace_fetch/ad9a2e15-1ad4-4570-9bf2-5a10b8ccc02b/call-fetch_bs/22-00049506_R1.fastq.gz,NV-MN01149-220414,ILLUMINA,,,,,,,,,,,,,,,,,,,,,,,
C6472DDCS,C6472DDCS,,,"mdsA,mdsB,fosA7,aadA1,sul1,blaTEM-1",ST15,Salmonella enterica,,,,,C6472DDCS-NV-MN01149-210701,78.03,4856617,TEM-1D.v1^,,,36.01,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/9ff4637d-116b-43b5-b214-03acca727344/basespace_fetch/68fecbb5-8fee-4742-ba17-7fd47b6ff5bf/call-fetch_bs/C6472DDCS_R1.fastq.gz,NV-MN01149-210701,ILLUMINA,,,,,,,,,,,,,,,,,,,,,,,
C6472KL,C6472KL,,,"fosA7,mdsA,mdsB,aadA1,sul1,blaTEM-1",ST15,Salmonella enterica,,,,,C6472KL-NV-MN01149-220201,104.29,4869094,,,,35.18,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/9f681b75-d55b-431b-ad6a-d6b29aa6c398/basespace_fetch/9a1a3839-b87f-42df-9362-9a16baaf88ac/call-fetch_bs/C6472KL_R1.fastq.gz,NV-MN01149-220201,ILLUMINA,,,,,,,,,,,,,,,,,,,,,,,
CapA,CapA,,,"aac(2')-Ic,blaA,erm(37)",ST215,Mycobacterium tuberculosis,,,,,CapA-NV-MN01149-220301,94.37,4379775,,,,35.2,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/fe01bec4-4067-4735-9f6b-0387d9b85fde/basespace_fetch/47feb3d2-e560-491b-9d1e-3b9dedeb0b5c/call-fetch_bs/CapA_R1.fastq.gz,NV-MN01149-220303,ILLUMINA,,,,,,,,,,,,,,,,,,,,,,,
CapB,CapB,,,"aac(2')-Ic,blaA,erm(37)",ST215,Mycobacterium tuberculosis,,,,,CapB-NV-MN01149-220301,63.49,4377689,,,,35.1,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/fe01bec4-4067-4735-9f6b-0387d9b85fde/basespace_fetch/00cc2436-1c65-446e-9977-2a25a6294de1/call-fetch_bs/CapB_R1.fastq.gz,NV-MN01149-220303,ILLUMINA,,,,,,,,,,,,,,,,,,,,,,,
CapC,CapC,,,"aac(2')-Ic,erm(37),blaA",ST268,Mycobacterium tuberculosis,,,,,CapC-NV-MN01149-220301,76.69,4291332,,,,35.09,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/fe01bec4-4067-4735-9f6b-0387d9b85fde/basespace_fetch/79928010-42cb-4fa5-9c4b-d767546abf1a/call-fetch_bs/CapC_R1.fastq.gz,NV-MN01149-220303,ILLUMINA,,,,,,,,,,,,,,,,,,,,,,,
