curated_genus,curated_species,speciesname_standard_format,species_ngenomes,original_taxon_count,lca_taxid,lca_taxon_name,lca_taxon_rank,matched_name,matched_nametype,matched_speciesname_only,matched_taxid,matched_taxon_name,matched_taxon_rank,matched_taxon_unique
Streptomyces,californicus,True,3,1,67351,Streptomyces californicus,species,Streptomyces californicus,primary,False,67351,Streptomyces californicus,species,False
Streptomyces,cattleya,True,2,1,1003195,Streptomyces cattleya NRRL 8057 = DSM 46488,strain,Streptomyces cattleya,primary,False,29303,Streptomyces cattleya,species,True
Streptomyces,clavuligerus,True,3,1,1901,Streptomyces clavuligerus,species,Streptomyces clavuligerus,primary,False,1901,Streptomyces clavuligerus,species,True
Streptomyces,decoyicus,True,2,1,249567,Streptomyces decoyicus,species,Streptomyces decoyicus,primary,False,249567,Streptomyces decoyicus,species,True
Streptomyces,europaeiscabiei,True,3,1,146819,Streptomyces europaeiscabiei,species,Streptomyces europaeiscabiei,primary,False,146819,Streptomyces europaeiscabiei,species,True
Streptomyces,exfoliatus,True,2,1,1905,Streptomyces exfoliatus,species,Streptomyces exfoliatus,primary,False,1905,Streptomyces exfoliatus,species,True
Streptomyces,filamentosus,True,2,2,67294,Streptomyces filamentosus,species,Streptomyces filamentosus,primary,False,67294,Streptomyces filamentosus,species,True
Streptomyces,fradiae,True,2,1,1906,Streptomyces fradiae,species,Streptomyces fradiae,primary,False,1906,Streptomyces fradiae,species,True
Streptomyces,griseoruber,True,2,1,1943,Streptomyces griseoruber,species,Streptomyces griseoruber,primary,False,1943,Streptomyces griseoruber,species,True
Streptomyces,griseus,True,4,1,285575,Streptomyces griseus subsp. rhodochrous,subspecies,Streptomyces griseus,primary,False,1911,Streptomyces griseus,species,True
Streptomyces,hygroscopicus,True,6,4,1912,Streptomyces hygroscopicus,species,Streptomyces hygroscopicus,primary,False,1912,Streptomyces hygroscopicus,species,True
Streptomyces,leeuwenhoekii,True,3,1,1437453,Streptomyces leeuwenhoekii,species,Streptomyces leeuwenhoekii,primary,False,1437453,Streptomyces leeuwenhoekii,species,True
Streptomyces,lividans,True,3,2,1916,Streptomyces lividans,species,Streptomyces lividans,primary,False,1916,Streptomyces lividans,species,True
Streptomyces,natalensis,True,2,2,68242,Streptomyces natalensis,species,Streptomyces natalensis,primary,False,68242,Streptomyces natalensis,species,True
Streptomyces,pluripotens,True,2,1,1355015,Streptomyces pluripotens,species,Streptomyces pluripotens,primary,False,1355015,Streptomyces pluripotens,species,True
Streptomyces,pristinaespiralis,True,2,2,38300,Streptomyces pristinaespiralis,species,Streptomyces pristinaespiralis,primary,False,38300,Streptomyces pristinaespiralis,species,True
Streptomyces,puniceus,True,2,1,67351,Streptomyces californicus,species,Streptomyces puniceus,Synonym,False,67351,Streptomyces californicus,species,False
Streptomyces,pyridomyceticus,True,2,1,68260,Streptomyces pyridomyceticus,species,Streptomyces pyridomyceticus,primary,False,68260,Streptomyces pyridomyceticus,species,True
Streptomyces,resistomycificus,True,3,1,67356,Streptomyces resistomycificus,species,Streptomyces resistomycificus,primary,False,67356,Streptomyces resistomycificus,species,True
Streptomyces,rimosus,True,33,5,1927,Streptomyces rimosus,species,Streptomyces rimosus,primary,False,1927,Streptomyces rimosus,species,True
Streptomyces,rubellomurinus,True,2,2,359131,Streptomyces rubellomurinus,species,Streptomyces rubellomurinus,primary,False,359131,Streptomyces rubellomurinus,species,True
Streptomyces,ruber,True,2,1,83378,Streptomyces ruber,species,Streptomyces ruber,primary,False,83378,Streptomyces ruber,species,True
Streptomyces,scabiei,True,11,2,1930,Streptomyces scabiei,species,Streptomyces scabiei,primary,False,1930,Streptomyces scabiei,species,True
Streptomyces,stelliscabiei,True,2,1,146820,Streptomyces stelliscabiei,species,Streptomyces stelliscabiei,primary,False,146820,Streptomyces stelliscabiei,species,True
Streptomyces,turgidiscabies,True,2,2,85558,Streptomyces turgidiscabies,species,Streptomyces turgidiscabies,primary,False,85558,Streptomyces turgidiscabies,species,True
Streptomyces,varsoviensis,True,2,1,67373,Streptomyces varsoviensis,species,Streptomyces varsoviensis,primary,False,67373,Streptomyces varsoviensis,species,True
Streptomyces,venezuelae,True,2,1,54571,Streptomyces venezuelae,species,Streptomyces venezuelae,primary,False,54571,Streptomyces venezuelae,species,True
Streptomyces,viridochromogenes,True,3,1,1938,Streptomyces viridochromogenes,species,Streptomyces viridochromogenes,primary,False,1938,Streptomyces viridochromogenes,species,True
Streptomyces,vitaminophilus,True,2,2,76728,Streptomyces vitaminophilus,species,Streptomyces vitaminophilus,primary,False,76728,Streptomyces vitaminophilus,species,True
Streptomyces,xanthophaeus,True,2,1,67385,Streptomyces xanthophaeus,species,Streptomyces xanthophaeus,primary,False,67385,Streptomyces xanthophaeus,species,True
Streptosporangium,roseum,True,2,2,2001,Streptosporangium roseum,species,Streptosporangium roseum,primary,False,2001,Streptosporangium roseum,species,True
Sulfitobacter,donghicola,True,2,1,1300350,Sulfitobacter donghicola DSW-25 = KCTC 12864 = JCM 14565,strain,Sulfitobacter donghicola,primary,False,421000,Sulfitobacter donghicola,species,True
Sulfitobacter,mediterraneus,True,2,2,83219,Sulfitobacter mediterraneus,species,Sulfitobacter mediterraneus,primary,False,83219,Sulfitobacter mediterraneus,species,True
Sulfobacillus,thermosulfidooxidans,True,2,2,28034,Sulfobacillus thermosulfidooxidans,species,Sulfobacillus thermosulfidooxidans,primary,False,28034,Sulfobacillus thermosulfidooxidans,species,True
Sulfurimonas,gotlandica,True,2,1,929558,Sulfurimonas gotlandica GD1,strain,Sulfurimonas gotlandica,primary,False,1176482,Sulfurimonas gotlandica,species,True
Sulfurospirillum,cavolei,True,2,2,366522,Sulfurospirillum cavolei,species,Sulfurospirillum cavolei,primary,False,366522,Sulfurospirillum cavolei,species,True
Sutterella,wadsworthensis,True,2,2,40545,Sutterella wadsworthensis,species,Sutterella wadsworthensis,primary,False,40545,Sutterella wadsworthensis,species,True
Synechococcus,elongatus,True,2,2,32046,Synechococcus elongatus,species,Synechococcus elongatus,primary,False,32046,Synechococcus elongatus,species,True
Tannerella,forsythia,True,4,4,28112,Tannerella forsythia,species,Tannerella forsythia,primary,False,28112,Tannerella forsythia,species,True
Tatlockia,micdadei,True,2,1,451,Tatlockia micdadei,species,Tatlockia micdadei,primary,False,451,Tatlockia micdadei,species,True
Tatumella,ptyseos,True,2,1,1005995,Tatumella ptyseos ATCC 33301,strain,Tatumella ptyseos,primary,False,82987,Tatumella ptyseos,species,True
Taylorella,asinigenitalis,True,2,2,84590,Taylorella asinigenitalis,species,Taylorella asinigenitalis,primary,False,84590,Taylorella asinigenitalis,species,True
Taylorella,equigenitalis,True,5,4,29575,Taylorella equigenitalis,species,Taylorella equigenitalis,primary,False,29575,Taylorella equigenitalis,species,True
Tepidanaerobacter,acetatoxydans,True,2,1,1209989,Tepidanaerobacter acetatoxydans Re1,strain,Tepidanaerobacter acetatoxydans,primary,False,499229,Tepidanaerobacter acetatoxydans,species,True
Tepidimonas,taiwanensis,True,2,1,307486,Tepidimonas taiwanensis,species,Tepidimonas taiwanensis,primary,False,307486,Tepidimonas taiwanensis,species,True
Teredinibacter,turnerae,True,9,9,2426,Teredinibacter turnerae,species,Teredinibacter turnerae,primary,False,2426,Teredinibacter turnerae,species,True
Terrisporobacter,glycolicus,True,2,1,1121315,Terrisporobacter glycolicus ATCC 14880 = DSM 1288,strain,Terrisporobacter glycolicus,primary,False,36841,Terrisporobacter glycolicus,species,True
Tetragenococcus,halophilus,True,2,2,51669,Tetragenococcus halophilus,species,Tetragenococcus halophilus,primary,False,51669,Tetragenococcus halophilus,species,True
Tetragenococcus,muriaticus,True,3,3,64642,Tetragenococcus muriaticus,species,Tetragenococcus muriaticus,primary,False,64642,Tetragenococcus muriaticus,species,True
Thalassobacter,stenotrophicus,True,2,1,266809,Thalassobacter stenotrophicus,species,Thalassobacter stenotrophicus,primary,False,266809,Thalassobacter stenotrophicus,species,True
Thalassobius,mediterraneus,True,2,1,340021,Thalassobius mediterraneus,species,Thalassobius mediterraneus,primary,False,340021,Thalassobius mediterraneus,species,True
Thalassolituus,oleivorans,True,2,2,187493,Thalassolituus oleivorans,species,Thalassolituus oleivorans,primary,False,187493,Thalassolituus oleivorans,species,True
Thalassospira,xiamenensis,True,3,2,220697,Thalassospira xiamenensis,species,Thalassospira xiamenensis,primary,False,220697,Thalassospira xiamenensis,species,True
Thauera,linaloolentis,True,2,1,1123367,Thauera linaloolentis 47Lol = DSM 12138,strain,Thauera linaloolentis,primary,False,76112,Thauera linaloolentis,species,True
Thermacetogenium,phaeum,True,2,1,1089553,Thermacetogenium phaeum DSM 12270,strain,Thermacetogenium phaeum,primary,False,85874,Thermacetogenium phaeum,species,True
Thermoanaerobacter,ethanolicus,True,2,2,1757,Thermoanaerobacter ethanolicus,species,Thermoanaerobacter ethanolicus,primary,False,1757,Thermoanaerobacter ethanolicus,species,True
Thermoanaerobacter,thermocopriae,True,2,1,1291048,Thermoanaerobacter thermocopriae JCM 7501,strain,Thermoanaerobacter thermocopriae,primary,False,29350,Thermoanaerobacter thermocopriae,species,True
Thermoanaerobacterium,thermosaccharolyticum,True,2,2,1517,Thermoanaerobacterium thermosaccharolyticum,species,Thermoanaerobacterium thermosaccharolyticum,primary,False,1517,Thermoanaerobacterium thermosaccharolyticum,species,True
Thermobifida,fusca,True,3,3,2021,Thermobifida fusca,species,Thermobifida fusca,primary,False,2021,Thermobifida fusca,species,True
Thermodesulfobacterium,commune,True,2,1,289377,Thermodesulfobacterium commune DSM 2178,strain,Thermodesulfobacterium commune,primary,False,1741,Thermodesulfobacterium commune,species,True
Thermodesulfovibrio,aggregans,True,2,2,86166,Thermodesulfovibrio aggregans,species,Thermodesulfovibrio aggregans,primary,False,86166,Thermodesulfovibrio aggregans,species,True
Thermosipho,africanus,True,2,2,2421,Thermosipho africanus,species,Thermosipho africanus,primary,False,2421,Thermosipho africanus,species,True
Thermotoga,maritima,True,6,2,2336,Thermotoga maritima,species,Thermotoga maritima,primary,False,2336,Thermotoga maritima,species,True
Thermotoga,neapolitana,True,2,2,2337,Thermotoga neapolitana,species,Thermotoga neapolitana,primary,False,2337,Thermotoga neapolitana,species,True
Thermus,aquaticus,True,3,2,271,Thermus aquaticus,species,Thermus aquaticus,primary,False,271,Thermus aquaticus,species,True
Thermus,oshimai,True,2,2,56957,Thermus oshimai,species,Thermus oshimai,primary,False,56957,Thermus oshimai,species,True
Thermus,parvatiensis,True,2,1,456163,Thermus parvatiensis,species,Thermus parvatiensis,primary,False,456163,Thermus parvatiensis,species,True
Thermus,scotoductus,True,4,4,37636,Thermus scotoductus,species,Thermus scotoductus,primary,False,37636,Thermus scotoductus,species,True
Thermus,thermophilus,True,3,3,274,Thermus thermophilus,species,Thermus thermophilus,primary,False,274,Thermus thermophilus,species,True
Tistrella,mobilis,True,2,2,171437,Tistrella mobilis,species,Tistrella mobilis,primary,False,171437,Tistrella mobilis,species,True
Trabulsiella,odontotermitis,True,7,1,379893,Trabulsiella odontotermitis,species,Trabulsiella odontotermitis,primary,False,379893,Trabulsiella odontotermitis,species,True
Treponema,denticola,True,16,16,158,Treponema denticola,species,Treponema denticola,primary,False,158,Treponema denticola,species,True
Treponema,pallidum,True,14,12,160,Treponema pallidum,species,Treponema pallidum,primary,False,160,Treponema pallidum,species,True
Treponema,pedis,True,6,6,409322,Treponema pedis,species,Treponema pedis,primary,False,409322,Treponema pedis,species,True
Treponema,phagedenis,True,3,3,162,Treponema phagedenis,species,Treponema phagedenis,primary,False,162,Treponema phagedenis,species,True
Treponema,socranskii,True,2,1,1125725,Treponema socranskii subsp. socranskii VPI DR56BR1116 = ATCC 35536,strain,Treponema socranskii,primary,False,53419,Treponema socranskii,species,True
Treponema,vincentii,True,2,2,69710,Treponema vincentii,species,Treponema vincentii,primary,False,69710,Treponema vincentii,species,True
Tropheryma,whipplei,True,19,19,2039,Tropheryma whipplei,species,Tropheryma whipplei,primary,False,2039,Tropheryma whipplei,species,True
Trueperella,pyogenes,True,4,3,1661,Trueperella pyogenes,species,Trueperella pyogenes,primary,False,1661,Trueperella pyogenes,species,True
Turicella,otitidis,True,3,2,29321,Corynebacterium otitidis,species,Turicella otitidis,Synonym,False,29321,Corynebacterium otitidis,species,True
Ureaplasma,parvum,True,6,6,134821,Ureaplasma parvum,species,Ureaplasma parvum,primary,False,134821,Ureaplasma parvum,species,True
Ureaplasma,urealyticum,True,14,14,2130,Ureaplasma urealyticum,species,Ureaplasma urealyticum,primary,False,2130,Ureaplasma urealyticum,species,True
Varibaculum,cambriense,True,2,2,184870,Varibaculum cambriense,species,Varibaculum cambriense,primary,False,184870,Varibaculum cambriense,species,True
Variovorax,paradoxus,True,11,5,34073,Variovorax paradoxus,species,Variovorax paradoxus,primary,False,34073,Variovorax paradoxus,species,True
Veillonella,atypica,True,4,4,39777,Veillonella atypica,species,Veillonella atypica,primary,False,39777,Veillonella atypica,species,True
Veillonella,montpellierensis,True,2,2,187328,Veillonella montpellierensis,species,Veillonella montpellierensis,primary,False,187328,Veillonella montpellierensis,species,True
Veillonella,parvula,True,5,5,29466,Veillonella parvula,species,Veillonella parvula,primary,False,29466,Veillonella parvula,species,True
Verrucosispora,maris,True,2,2,1003110,Verrucosispora maris,species,Verrucosispora maris,primary,False,1003110,Verrucosispora maris,species,True
Vibrio,albensis,True,3,3,666,Vibrio cholerae,species,Vibrio albensis,Synonym,False,666,Vibrio cholerae,species,False
Vibrio,alginolyticus,True,21,5,717610,Vibrio harveyi group,species group,,,,,,,
Vibrio,anguillarum,True,4,4,55601,Vibrio anguillarum,species,Vibrio anguillarum,primary,False,55601,Vibrio anguillarum,species,True
Vibrio,azureus,True,2,1,1219077,Vibrio azureus NBRC 104587,strain,Vibrio azureus,primary,False,512649,Vibrio azureus,species,True
Vibrio,breoganii,True,3,3,553239,Vibrio breoganii,species,Vibrio breoganii,primary,False,553239,Vibrio breoganii,species,True
Vibrio,campbellii,True,17,6,680,Vibrio campbellii,species,Vibrio campbellii,primary,False,680,Vibrio campbellii,species,True
Vibrio,cholerae,True,437,191,666,Vibrio cholerae,species,Vibrio cholerae,primary,False,666,Vibrio cholerae,species,False
Vibrio,coralliilyticus,True,6,3,190893,Vibrio coralliilyticus,species,Vibrio coralliilyticus,primary,False,190893,Vibrio coralliilyticus,species,True
Vibrio,crassostreae,True,14,6,246167,Vibrio crassostreae,species,Vibrio crassostreae,primary,False,246167,Vibrio crassostreae,species,True
Vibrio,cyclitrophicus,True,21,20,47951,Vibrio cyclitrophicus,species,Vibrio cyclitrophicus,primary,False,47951,Vibrio cyclitrophicus,species,True
Vibrio,fluvialis,True,4,4,676,Vibrio fluvialis,species,Vibrio fluvialis,primary,False,676,Vibrio fluvialis,species,True
Vibrio,furnissii,True,3,3,29494,Vibrio furnissii,species,Vibrio furnissii,primary,False,29494,Vibrio furnissii,species,True
Vibrio,harveyi,True,27,8,669,Vibrio harveyi,species,Vibrio harveyi,primary,False,669,Vibrio harveyi,species,True
Vibrio,hyugaensis,True,3,1,1534743,Vibrio hyugaensis,species,Vibrio hyugaensis,primary,False,1534743,Vibrio hyugaensis,species,True
Vibrio,metoecus,True,5,1,1481663,Vibrio metoecus,species,Vibrio metoecus,primary,False,1481663,Vibrio metoecus,species,True
Vibrio,mimicus,True,10,8,674,Vibrio mimicus,species,Vibrio mimicus,primary,False,674,Vibrio mimicus,species,True
Vibrio,natriegens,True,3,1,1219067,Vibrio natriegens NBRC 15636 = ATCC 14048 = DSM 759,strain,Vibrio natriegens,primary,False,691,Vibrio natriegens,species,True
Vibrio,navarrensis,True,4,1,29495,Vibrio navarrensis,species,Vibrio navarrensis,primary,False,29495,Vibrio navarrensis,species,True
Vibrio,nereis,True,2,2,693,Vibrio nereis,species,Vibrio nereis,primary,False,693,Vibrio nereis,species,True
Vibrio,nigripulchritudo,True,14,13,28173,Vibrio nigripulchritudo,species,Vibrio nigripulchritudo,primary,False,28173,Vibrio nigripulchritudo,species,True
