id,name,rank,isroot,isleaf,ncbi_id,threshold,diameter,inferred_threshold_method,min_inter_dist,min_inter_taxon_id,min_inter_taxon_name,min_inter_overlaps_diameter
1652,Bifidobacterium cuniculi,species,False,True,1688,0.0030115442350506,0.0030115442,diameter,0.96799207,1659,Bifidobacterium choerinum,False
1653,Bifidobacterium dentium,species,False,True,1689,0.3267131149768829,0.32671311,diameter,0.96106195,1646,Bifidobacterium adolescentis,False
1654,Bifidobacterium indicum,species,False,True,1691,0.0031787583138793,0.0031787583,diameter,0.31431258,1651,Bifidobacterium coryneforme,False
1655,Bifidobacterium magnum,species,False,True,1692,0.0020833334419876,0.0020833334,diameter,0.983759,1668,Bifidobacterium gallicum,False
1656,Bifidobacterium minimum,species,False,True,1693,0.0028394856490194,0.0028394856,diameter,0.9831351,1659,Bifidobacterium choerinum,False
1657,Bifidobacterium pseudolongum,species,False,True,1694,0.7500364780426025,0.7500365,diameter,0.9509321,1659,Bifidobacterium choerinum,False
1658,Bifidobacterium mongoliense,species,False,True,518643,0.0011051468318328,0.0011051468,diameter,0.981067,1664,Bifidobacterium subtile,False
1659,Bifidobacterium choerinum,species,False,True,35760,0.0321554765105247,0.032155477,diameter,0.9509321,1657,Bifidobacterium pseudolongum,False
1660,Bifidobacterium scardovii,species,False,True,158787,0.0024779308587312,0.0024779309,diameter,0.9671931,1642,Bifidobacterium biavatii,False
1661,Bifidobacterium animalis,species,False,True,28025,0.6736432909965515,0.6736433,diameter,0.9666505,1657,Bifidobacterium pseudolongum,False
1662,Bifidobacterium pseudocatenulatum,species,False,True,28026,0.3465409874916076,0.346541,diameter,0.78405195,1650,Bifidobacterium catenulatum,False
1663,Bifidobacterium longum,species,False,True,216816,0.7574605345726013,0.75746053,diameter,0.88171625,1649,Bifidobacterium breve,False
1664,Bifidobacterium subtile,species,False,True,77635,0.0059991427697241,0.005999143,diameter,0.981067,1658,Bifidobacterium mongoliense,False
1665,Bifidobacterium saeculare,species,False,True,78257,0.0028662956319749,0.0028662956,diameter,0.5622355,1670,Bifidobacterium gallinarum,False
1666,Bifidobacterium bombi,species,False,True,471511,0.0137745672836899,0.013774567,diameter,0.99172246,1674,Bifidobacterium bohemicum,False
1667,Bifidobacterium tsurumiense,species,False,True,356829,0.0028867379296571,0.002886738,diameter,0.99146503,1669,Bifidobacterium boum,False
1668,Bifidobacterium gallicum,species,False,True,78342,0.0034266132861375,0.0034266133,diameter,0.983759,1655,Bifidobacterium magnum,False
1669,Bifidobacterium boum,species,False,True,78343,0.0065141404047608,0.0065141404,diameter,0.91241765,1645,Bifidobacterium thermophilum,False
1670,Bifidobacterium gallinarum,species,False,True,78344,0.0062045734375715,0.0062045734,diameter,0.5622355,1665,Bifidobacterium saeculare,False
1671,Bifidobacterium merycicum,species,False,True,78345,0.00593983521685,0.005939835,diameter,0.8732279,1648,Bifidobacterium angulatum,False
1672,Bifidobacterium ruminantium,species,False,True,78346,0.0067908759228885,0.006790876,diameter,0.8552715,1646,Bifidobacterium adolescentis,False
1673,Bifidobacterium psychraerophilum,species,False,True,218140,0.0024899709969758,0.002489971,diameter,0.9867342,1664,Bifidobacterium subtile,False
1674,Bifidobacterium bohemicum,species,False,True,638617,0.0042956862598657,0.0042956863,diameter,0.9911846,1660,Bifidobacterium scardovii,False
1675,Bifidobacterium actinocoloniiforme,species,False,True,638619,0.0032298136502504,0.0032298137,diameter,0.98655826,1654,Bifidobacterium indicum,False
1676,Candidatus Hamiltonella defensa,species,False,True,138072,0.592997133731842,0.59299713,diameter,0.9923591,1677,Candidatus Regiella insecticola,False
1677,Candidatus Regiella insecticola,species,False,True,138073,0.678829550743103,0.67882955,diameter,0.9923591,1676,Candidatus Hamiltonella defensa,False
1678,Brevibacterium casei,species,False,True,33889,0.3425033092498779,0.3425033,diameter,0.94769365,1679,Brevibacterium linens,False
1679,Brevibacterium linens,species,False,True,1703,0.5168343782424927,0.5168344,diameter,0.94769365,1678,Brevibacterium casei,False
1680,Pseudoxanthomonas suwonensis,species,False,True,314722,0.5725244283676147,0.5725244,diameter,0.962195,697,Xanthomonas sacchari,False
1681,Granulicoccus phenolivorans,species,False,True,266854,0.0168146602809429,0.01681466,diameter,0.98550075,1813,Streptomyces hygroscopicus,False
1682,Corynebacterium diphtheriae,species,False,True,1717,0.4789719581604004,0.47897196,diameter,0.9860055,1707,Corynebacterium ulcerans,False
1683,Corynebacterium glutamicum,species,False,True,1718,0.4977895617485046,0.49778956,diameter,0.9642612,1685,Corynebacterium callunae,False
1684,Corynebacterium pseudotuberculosis,species,False,True,1719,0.3023541569709778,0.30235416,diameter,0.9220201,1707,Corynebacterium ulcerans,False
1685,Corynebacterium callunae,species,False,True,1721,0.0012404748704284,0.0012404749,diameter,0.9642612,1683,Corynebacterium glutamicum,False
1686,Corynebacterium xerosis,species,False,True,1725,0.0412898808717727,0.04128988,diameter,0.96929276,1690,Corynebacterium humireducens,False
1687,Corynebacterium argentoratense,species,False,True,42817,0.2376805394887924,0.23768054,diameter,0.98931664,1690,Corynebacterium humireducens,False
1688,Corynebacterium matruchotii,species,False,True,43768,0.4274860024452209,0.427486,diameter,0.9904836,1701,Corynebacterium vitaeruminis,False
1689,Corynebacterium urealyticum,species,False,True,43771,0.2695229947566986,0.269523,diameter,0.96760094,1699,Corynebacterium jeikeium,False
1690,Corynebacterium humireducens,species,False,True,1223514,0.0010238907998427,0.0010238908,diameter,0.95610654,1692,Corynebacterium halotolerans,False
1691,Corynebacterium pilosum,species,False,True,35756,0.0066601373255252,0.0066601373,diameter,0.98751736,1690,Corynebacterium humireducens,False
1692,Corynebacterium halotolerans,species,False,True,225326,0.0021148035302758,0.0021148035,diameter,0.95610654,1690,Corynebacterium humireducens,False
1693,Corynebacterium casei,species,False,True,160386,0.2452168315649032,0.24521683,diameter,0.98645633,1703,Corynebacterium camporealensis,False
1694,Corynebacterium otitidis,species,False,True,29321,0.215837225317955,0.21583723,diameter,0.97379124,1690,Corynebacterium humireducens,False
1695,Corynebacterium pseudodiphtheriticum,species,False,True,37637,0.3342950642108917,0.33429506,diameter,0.9043652,1697,Corynebacterium aurimucosum,False
1696,Corynebacterium efficiens,species,False,True,152794,0.0053697829134762,0.005369783,diameter,0.97890604,1690,Corynebacterium humireducens,False
1697,Corynebacterium aurimucosum,species,False,True,169292,0.75,0.99255604,custom,0.9043652,1695,Corynebacterium pseudodiphtheriticum,True
1698,Corynebacterium accolens,species,False,True,38284,0.4511997997760772,0.4511998,diameter,0.952835,1697,Corynebacterium aurimucosum,False
1699,Corynebacterium jeikeium,species,False,True,38289,0.8838295340538025,0.88382953,diameter,0.96760094,1689,Corynebacterium urealyticum,False
1700,Corynebacterium minutissimum,species,False,True,38301,0.0011869436129927,0.0011869436,diameter,0.92901677,1697,Corynebacterium aurimucosum,False
1701,Corynebacterium vitaeruminis,species,False,True,38305,0.2429125607013702,0.24291256,diameter,0.96685475,1690,Corynebacterium humireducens,False
1702,Corynebacterium kroppenstedtii,species,False,True,161879,0.02345478720963,0.023454787,diameter,0.9926085,1697,Corynebacterium aurimucosum,False
1703,Corynebacterium camporealensis,species,False,True,161896,0.0031136481557041,0.0031136482,diameter,0.9789144,1698,Corynebacterium accolens,False
1704,Corynebacterium glucuronolyticum,species,False,True,39791,0.2497406303882599,0.24974063,diameter,0.98886013,1690,Corynebacterium humireducens,False
1705,Corynebacterium doosanense,species,False,True,1121358,0.0031018438749015,0.0031018439,diameter,0.97032064,1690,Corynebacterium humireducens,False
1706,Corynebacterium simulans,species,False,True,146827,0.4532075524330139,0.45320755,diameter,0.9696152,1697,Corynebacterium aurimucosum,False
1707,Corynebacterium ulcerans,species,False,True,65058,0.6029301881790161,0.6029302,diameter,0.9220201,1684,Corynebacterium pseudotuberculosis,False
1708,Caldanaerobacter subterraneus,species,False,True,911092,0.5098634362220764,0.50986344,diameter,0.9659331,1716,Thermoanaerobacter ethanolicus,False
1709,Aliivibrio fischeri,species,False,True,668,0.6471527218818665,0.6471527,diameter,0.95502,1710,Aliivibrio wodanis,False
1710,Aliivibrio wodanis,species,False,True,80852,0.3182838261127472,0.31828383,diameter,0.95502,1709,Aliivibrio fischeri,False
1711,Algibacter lectus,species,False,True,221126,0.3643771708011627,0.36437717,diameter,0.9896964,973,Jejuia pallidilutea,False
1712,Leclercia adecarboxylata,species,False,True,83655,0.3347907662391662,0.33479077,diameter,0.9399254,1880,Enterobacter hormaechei subgroup 2,False
1713,Thermodesulfobacterium commune,species,False,True,1741,0.0063653723336756,0.0063653723,diameter,0.9928368,1893,Escherichia coli subgroup 2,False
1714,Propionibacterium freudenreichii,species,False,True,1744,0.3460603952407837,0.3460604,diameter,0.98243153,1524,Acidipropionibacterium acidipropionici,False
1715,Propionibacterium acidifaciens,species,False,True,556499,0.2344809621572494,0.23448096,diameter,0.9768868,1009,Glycomyces tenuis,False
1716,Thermoanaerobacter ethanolicus,species,False,True,1757,0.6812334656715393,0.68123347,diameter,0.8236453,1717,Thermoanaerobacter thermocopriae,False
1717,Thermoanaerobacter thermocopriae,species,False,True,29350,0.0121340015903115,0.012134002,diameter,0.8236453,1716,Thermoanaerobacter ethanolicus,False
1718,Thermobifida fusca,species,False,True,2021,0.063176542520523,0.06317654,diameter,0.97871834,1847,Nocardiopsis dassonvillei,False
1719,Mycobacterium chimaera,species,False,True,222805,0.0919087305665016,0.09190873,diameter,0.5181534,1721,Mycobacterium intracellulare,False
1720,Mycobacterium avium,species,False,True,1764,0.4516160786151886,0.45161608,diameter,0.89154154,1721,Mycobacterium intracellulare,False
1721,Mycobacterium intracellulare,species,False,True,1767,0.3296393752098083,0.32963938,diameter,0.5181534,1719,Mycobacterium chimaera,False
1722,Mycobacterium kansasii,species,False,True,1768,0.7833483815193176,0.7833484,diameter,0.96178347,1720,Mycobacterium avium,False
1723,Mycobacterium leprae,species,False,True,1769,0.0011413664324209,0.0011413664,diameter,0.8922363,1730,Mycobacterium lepromatosis,False
1724,Mycobacterium tuberculosis,species,False,True,1773,0.0825003311038017,0.08250033,diameter,0.13751718,1728,Mycobacterium canettii,False
1725,Mycobacterium marinum,species,False,True,1781,0.3385925889015198,0.3385926,diameter,0.9649751,1722,Mycobacterium kansasii,False
1726,Mycobacterium simiae,species,False,True,1784,0.5254871845245361,0.5254872,diameter,0.9604682,1720,Mycobacterium avium,False
1727,Mycobacterium kyorinense,species,False,True,487514,0.0286783035844564,0.028678304,diameter,0.96543044,1720,Mycobacterium avium,False
1728,Mycobacterium canettii,species,False,True,78331,0.12,0.1850456,custom,0.13751718,1724,Mycobacterium tuberculosis,True
1729,Mycobacterium haemophilum,species,False,True,29311,0.2399955838918686,0.23999558,diameter,0.9423616,1723,Mycobacterium leprae,False
1730,Mycobacterium lepromatosis,species,False,True,480418,0.0384738184511661,0.03847382,diameter,0.8922363,1723,Mycobacterium leprae,False
1731,Mycobacterium nebraskense,species,False,True,244292,0.2773739397525787,0.27737394,diameter,0.9170806,1721,Mycobacterium intracellulare,False
1732,Enterovibrio calviensis,species,False,True,91359,0.3334552347660064,0.33345523,diameter,0.9775466,1733,Enterovibrio norvegicus,False
1733,Enterovibrio norvegicus,species,False,True,188144,0.2514627873897552,0.2514628,diameter,0.9775466,1732,Enterovibrio calviensis,False
1734,[Ruminococcus] gnavus,species,False,True,33038,0.6489977240562439,0.6489977,diameter,0.98049104,1148,Dorea formicigenerans,False
1735,[Ruminococcus] lactaris,species,False,True,46228,0.3614987730979919,0.36149877,diameter,0.97185916,1148,Dorea formicigenerans,False
1736,Oribacterium parvum,species,False,True,1501329,0.1099181994795799,0.1099182,diameter,0.9867501,1530,Eggerthia catenaformis,False
1737,Paraburkholderia mimosarum,species,False,True,312026,0.3942301869392395,0.3942302,diameter,0.97078425,1738,Paraburkholderia kururiensis,False
1738,Paraburkholderia kururiensis,species,False,True,984307,0.64453125,0.64453125,diameter,0.97001714,1742,Paraburkholderia phenoliruptrix,False
1739,Paraburkholderia caribensis,species,False,True,75105,0.3592773079872131,0.3592773,diameter,0.9701144,1742,Paraburkholderia phenoliruptrix,False
1740,Paraburkholderia fungorum,species,False,True,134537,0.4496154487133026,0.44961545,diameter,0.9456754,1741,Paraburkholderia xenovorans,False
1741,Paraburkholderia xenovorans,species,False,True,36873,0.0004789271915797,0.0004789272,diameter,0.9456754,1740,Paraburkholderia fungorum,False
1742,Paraburkholderia phenoliruptrix,species,False,True,252970,0.5704678297042847,0.5704678,diameter,0.9524315,1741,Paraburkholderia xenovorans,False
1743,Methylacidiphilum fumariolicum,species,False,True,591154,0.0081164287403225,0.008116429,diameter,0.9973115,1128,Fusobacterium ulcerans,False
1744,Intestinimonas butyriciproducens,species,False,True,1297617,0.4331812262535095,0.43318123,diameter,0.9629976,498,Flavonifractor plautii,False
1745,Amycolatopsis mediterranei,species,False,True,33910,0.0327495001256465,0.0327495,diameter,0.8220078,1747,Amycolatopsis vancoresmycina,False
1746,Amycolatopsis methanolica,species,False,True,1814,0.0001296176342293,0.00012961763,diameter,0.96098614,1747,Amycolatopsis vancoresmycina,False
1747,Amycolatopsis vancoresmycina,species,False,True,208444,0.0695607215166091,0.06956072,diameter,0.8220078,1745,Amycolatopsis mediterranei,False
1748,Amycolatopsis regifaucium,species,False,True,546365,0.001457858714275,0.0014578587,diameter,0.9516129,1745,Amycolatopsis mediterranei,False
1749,Nocardia rhamnosiphila,species,False,True,426716,0.0235140435397624,0.023514044,diameter,0.90555423,1756,Nocardia jinanensis,False
1750,Nocardia otitidiscaviarum,species,False,True,1823,0.4836770296096802,0.48367703,diameter,0.94511294,1755,Nocardia seriolae,False
1751,Nocardia arizonensis,species,False,True,1141647,0.0002757859765551,0.00027578598,diameter,0.96067643,1754,Nocardia farcinica,False
1752,Nocardia vulneris,species,False,True,1141657,0.0033266218379139,0.0033266218,diameter,0.9622801,1754,Nocardia farcinica,False
1753,Nocardia carnea,species,False,True,37328,0.0023761030752211,0.002376103,diameter,0.94413805,1749,Nocardia rhamnosiphila,False
1754,Nocardia farcinica,species,False,True,37329,0.3802356719970703,0.38023567,diameter,0.96067643,1751,Nocardia arizonensis,False
1755,Nocardia seriolae,species,False,True,37332,0.0262061227113008,0.026206123,diameter,0.94511294,1750,Nocardia otitidiscaviarum,False
1756,Nocardia jinanensis,species,False,True,382504,0.394866943359375,0.39486694,diameter,0.90555423,1749,Nocardia rhamnosiphila,False
1757,Rhodococcus fascians,species,False,True,1828,0.9289806216955184,0.96981037,min_inter,0.97787434,1761,Rhodococcus pyridinivorans,False
1758,Rhodococcus ruber,species,False,True,1830,0.3056379854679107,0.305638,diameter,0.9523889,1761,Rhodococcus pyridinivorans,False
1759,Rhodococcus erythropolis,species,False,True,1833,0.4124389290809631,0.41243893,diameter,0.6080817,1762,Rhodococcus qingshengii,False
1760,Rhodococcus hoagii,species,False,True,43767,0.2722765505313873,0.27227655,diameter,0.9686572,1758,Rhodococcus ruber,False
1761,Rhodococcus pyridinivorans,species,False,True,103816,0.6577329039573669,0.6577329,diameter,0.9523889,1758,Rhodococcus ruber,False
1762,Rhodococcus qingshengii,species,False,True,334542,0.4229088723659515,0.42290887,diameter,0.6080817,1759,Rhodococcus erythropolis,False
1763,Sphingobacterium spiritivorum,species,False,True,258,0.6966828107833862,0.6966828,diameter,0.9931908,1638,Elizabethkingia anophelis,False
1764,Aneurinibacillus migulanus,species,False,True,47500,0.3078718185424804,0.30787182,diameter,0.9948511,1484,Bacillus mycoides,False
1765,Brevibacillus thermoruber,species,False,True,33942,0.3857695460319519,0.38576955,diameter,0.98274016,1769,Brevibacillus borstelensis,False
